"ID_Item"	"Titre"	"Description"	"Contenu"	"Categorie"	"Lien"	"Date_Recup"	"Date_publication"	"ID_flux"	"typeFlux"	"Journal"
"3561450"	"Tribunal Supremo libio invalida nuevo Parlamento en medio de la inseguridad"	"El Tribunal Supremo de Libia invalidó el nuevo Parlamento de Tobruk, que gozaba de reconocimiento internacional, en un momento en el que el país atraviesa una grave crisis política y de seguridad."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110277-1"	"2014-11-07 10:38:49"	""	"756340"	"International"	"La Jordana (Bol)"
"3461364"	"Rousseff calma al mercado financiero con su compromiso de emprender reformas"	"La intención de la presidenta de Brasil, Dilma Rousseff, de anunciar reformas políticas y económicas en los próximos meses calmó ayer al mercado financiero y la bolsa de Sao Paulo reaccionó con ganancias tras las pérdidas de la víspera, cuando mostró su rechazo a la reelección de la mandataria."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109986-1"	"2014-10-29 21:27:08"	""	"756340"	"International"	"La Jordana (Bol)"
"3398640"	"Medio millar de muertos en un mes de bombardeos de alianza contra EI en Siria"	"Más de medio millar de personas, la mayoría yihadistas, han muerto en el primer mes de la ofensiva de la coalición internacional liderada por Estados Unidos contra el grupo extremista Estado Islámico (EI) en Siria."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109827-1"	"2014-10-24 13:26:08"	""	"756340"	"International"	"La Jordana (Bol)"
"3370801"	"EEUU se blinda contra ébola con restricciones a viajeros de países afectados"	"Estados Unidos anunció ayer que los viajeros de las naciones africanas más afectadas por el ébola solo podrán ingresar en avión al país por los cinco aeropuertos que han reforzado los controles de seguridad por el virus, cuya expansión preocupa a los ciudadanos, según varios sondeos."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109741-1"	"2014-10-22 12:25:49"	""	"756340"	"International"	"La Jordana (Bol)"
"3537035"	"Chiíes de Oriente Medio celebran Ashura presionados por el avance yihadista"	"Millones de chiíes en Oriente Medio celebraron ayer su principal festividad, la Ashura, desafiando los habituales atentados contra sus concentraciones, aunque con el agravante de la ofensiva del suní Estado Islámico (EI) en la región."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110180-1"	"2014-11-05 13:07:16"	""	"756340"	"International"	"La Jordana (Bol)"
"3357917"	"México amplía la zona de búsqueda de 43 estudiantes y ofrece datos a familias"	"Representantes del Gobierno mexicano se reunieron con familiares de 43 estudiantes que permanecen desaparecidos para informarles sobre los últimos detalles de su búsqueda, que se amplió a 14 municipios de Guerrero y uno del Estado de México, donde las fuerzas federales han asumido el control."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109695-1"	"2014-10-21 13:21:53"	""	"756340"	"International"	"La Jordana (Bol)"
"3384633"	"Aclaran causas de caso Iguala mientras México se moviliza por desaparecidos"	"Las autoridades mexicanas dieron ayer detalles sobre la violenta noche del 26 de septiembre en Iguala y señalaron como principales responsables al alcalde y su esposa, aunque no dijeron nada sobre el paradero de los 43 estudiantes, el principal reclamo de miles de mexicanos que ayer se movilizaron."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109782-1"	"2014-10-23 12:25:58"	""	"756340"	"International"	"La Jordana (Bol)"
"3398641"	"Autoridades de Nueva York confirman el primer caso de ébola en el estado"	"Las autoridades de Nueva York confirmaron ayer el primer caso de ébola en el estado, que afecta a un médico que había trabajado en Guinea, y aseguraron que ""no hay motivo de alarma"" porque la ciudad lleva meses preparándose para esta situación."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109828-1"	"2014-10-24 13:26:08"	""	"756340"	"International"	"La Jordana (Bol)"
"3445776"	"Bachelet obtiene el apoyo de Merkel para ampliar acuerdo de Chile con la UE"	"La presidenta de Chile, Michelle Bachelet, obtuvo ayer en Berlín el apoyo de la canciller alemana, Angela Merkel, para ampliar el acuerdo de cooperación con la Unión Europea firmado por el país sudamericano hace once años y que ha quedado desfasado en comparación con los suscritos por Perú y Colombia."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109939-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3524676"	"Separatistas prorrusos refuerzan su poder con reconocimiento electoral ruso"	"Los separatistas prorrusos reforzaron su poder con vistas a unas futuras negociaciones de paz en el este de Ucrania con unas controvertidas elecciones que fueron reconocidas ayer por Rusia, pero condenadas al unísono por Kiev y Occidente."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110140-1"	"2014-11-04 15:07:08"	""	"756340"	"International"	"La Jordana (Bol)"
