"id";"lang";"label";"type";"code";"iso3"
"Q61";"fr";"Washington";"capital_city";"CA_USA";"USA"
"Q61";"fr";"Washington D.C.";"capital_city";"CA_USA";"USA"
"Q61";"fr";"Washington DC";"capital_city";"CA_USA";"USA"
"Q61";"fr";"Washington, D.C.";"capital_city";"CA_USA";"USA"
"Q61";"fr";"Washington, district de Columbia";"capital_city";"CA_USA";"USA"
"Q265";"fr";"la République d Ouzbékistan";"country_name";"NA_UZB";"UZB"
"Q265";"fr";"Ouzbékistan";"country_name";"NA_UZB";"UZB"
"Q269";"fr";"Tachkent";"capital_city";"CA_UZB";"UZB"
"Q159583";"fr";"Chaire de Pierre";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Saint siege";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Saint Siège";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Saint-Siege";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Saint-Siège";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Saint-Siège de Rome";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Sancta Sedes";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Santa Sede";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Siège de Pierre";"country_name";"NA_VAT";"VAT"
"Q159583";"fr";"Siège pontifical";"country_name";"NA_VAT";"VAT"
"Q237";"fr";"Cité du Vatican";"country_name";"NA_VAT";"VAT"
"Q237";"fr";"Cité du Vatican";"capital_city";"CA_VAT";"VAT"
"Q237";"fr";"État de la Cité du Vatican";"country_name";"NA_VAT";"VAT"
"Q237";"fr";"État de la Cité du Vatican";"capital_city";"CA_VAT";"VAT"
"Q237";"fr";"Vatican";"country_name";"NA_VAT";"VAT"
"Q237";"fr";"Vatican";"capital_city";"CA_VAT";"VAT"
"Q41474";"fr";"Kingstown";"capital_city";"CA_VCT";"VCT"
"Q757";"fr";"Saint-Vincent-et-les-Grenadines";"country_name";"NA_VCT";"VCT"
"Q1533";"fr";"Caracas";"capital_city";"CA_VEN";"VEN"
"Q717";"fr";"la République bolivarienne du Vénézuéla";"country_name";"NA_VEN";"VEN"
"Q717";"fr";"République bolivarienne du Venezuela";"country_name";"NA_VEN";"VEN"
"Q717";"fr";"Venezuela";"country_name";"NA_VEN";"VEN"
"Q717";"fr";"Vénézuela";"country_name";"NA_VEN";"VEN"
"Q717";"fr";"Vénézuéla";"country_name";"NA_VEN";"VEN"
"Q1858";"fr";"Hà N<U+1ED9>i";"capital_city";"CA_VNM";"VNM"
"Q1858";"fr";"Hanoi";"capital_city";"CA_VNM";"VNM"
"Q1858";"fr";"Hanoï";"capital_city";"CA_VNM";"VNM"
"Q881";"fr";"la République socialiste du Vietnam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Vi<U+1EC7>t Nam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Viet Nam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Viêt Nam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Viet-Nam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Viêt-Nam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Vietnam";"country_name";"NA_VNM";"VNM"
"Q881";"fr";"Viêtnam";"country_name";"NA_VNM";"VNM"
"Q37806";"fr";"Port Vila";"capital_city";"CA_VUT";"VUT"
"Q37806";"fr";"Port-Vila";"capital_city";"CA_VUT";"VUT"
"Q37806";"fr";"Port-vila";"capital_city";"CA_VUT";"VUT"
"Q686";"fr";"la République du Vanuatu";"country_name";"NA_VUT";"VUT"
"Q686";"fr";"République de Vanuatu";"country_name";"NA_VUT";"VUT"
"Q686";"fr";"Vanuatu";"country_name";"NA_VUT";"VUT"
"Q36260";"fr";"Apia";"capital_city";"CA_WSM";"WSM"
"Q36260";"fr";"Faleolo";"capital_city";"CA_WSM";"WSM"
"Q683";"fr";"l État indépendant des Samoa";"country_name";"NA_WSM";"WSM"
"Q683";"fr";"Samoa";"country_name";"NA_WSM";"WSM"
"Q683";"fr";"Samoa occidentales";"country_name";"NA_WSM";"WSM"
"Q2471";"fr";"Sanaa";"capital_city";"CA_YEM";"YEM"
"Q805";"fr";"la République du Yémen";"country_name";"NA_YEM";"YEM"
"Q805";"fr";"Yémen";"country_name";"NA_YEM";"YEM"
"Q258";"fr";"Afrique du Sud";"country_name";"NA_ZAF";"ZAF"
"Q258";"fr";"République d Afrique du Sud";"country_name";"NA_ZAF";"ZAF"
"Q258";"fr";"république d Afrique du Sud";"country_name";"NA_ZAF";"ZAF"
"Q258";"fr";"République sud-africaine";"country_name";"NA_ZAF";"ZAF"
"Q258";"fr";"république sud-africaine";"country_name";"NA_ZAF";"ZAF"
"Q3926";"fr";"Pretoria";"capital_city";"CA_ZAF";"ZAF"
"Q3881";"fr";"Lusaka";"capital_city";"CA_ZMB";"ZMB"
"Q953";"fr";"la République de Zambie";"country_name";"NA_ZMB";"ZMB"
"Q953";"fr";"Zambie";"country_name";"NA_ZMB";"ZMB"
"Q3921";"fr";"Harare";"capital_city";"CA_ZWE";"ZWE"
"Q954";"fr";"la République du Zimbabwe";"country_name";"NA_ZWE";"ZWE"
"Q954";"fr";"Zimbabwe";"country_name";"NA_ZWE";"ZWE"
